Compañia,"Desc, compañia",Auxiliar,"Desc, auxiliar",Saldo inicial,Saldo final
3,FONDO DE INVERSION COLETIVA INTERES,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,-15892385,-54351214
3,FONDO DE INVERSION COLETIVA INTERES,250305020,RTE FTE PROVEEDORES,0,0
3,FONDO DE INVERSION COLETIVA INTERES,253105135,DERIVADOS,0,0
3,FONDO DE INVERSION COLETIVA INTERES,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-3538552857328,-3703607445031
3,FONDO DE INVERSION COLETIVA INTERES,410355010,REND X COMPROMISOS DE TRANSF OP SIM,0,-35887772571
3,FONDO DE INVERSION COLETIVA INTERES,410705105,TÍTULOS DE TESORERÍA -TES,0,-8695197025
3,FONDO DE INVERSION COLETIVA INTERES,411495012,"(FI) OCCIDENTE Cau No,288810997",0,"-346805740,9"
3,FONDO DE INVERSION COLETIVA INTERES,411495020,"(FI) BCO OCCIDENTE Cta No, 219885878",0,-4309530375
3,FONDO DE INVERSION COLETIVA INTERES,411495022,"(FI) COOPCENTRAL Cta No, 419009424",0,"-3134210,13"
3,FONDO DE INVERSION COLETIVA INTERES,411495031,"(FI) BCO DAVIVIENDA Cta No, 482800035982",0,-4636998756
3,FONDO DE INVERSION COLETIVA INTERES,411495032,"(FI) BCO BOGOTA Cta No, 049335037",0,-1744227121
3,FONDO DE INVERSION COLETIVA INTERES,411495036,"(FI) BANCO COOPCENTRA Cta No, 419009626",0,"-60459557,39"
3,FONDO DE INVERSION COLETIVA INTERES,411495057,"(FI) BCO COLPATRIA Cta No,0072967709",0,"-637474556,4"
3,FONDO DE INVERSION COLETIVA INTERES,411495059,"(FI) BCO AGRARIO Cta No,408203020911",0,"-548947952,1"
3,FONDO DE INVERSION COLETIVA INTERES,411495081,"(FI) POPULAR Cau No,066720632",0,"-737958,36"
3,FONDO DE INVERSION COLETIVA INTERES,411495196,"(FI) DAVIVIENDA Cta Cau No,005070366637",0,-1832069304
3,FONDO DE INVERSION COLETIVA INTERES,411495225,"(FI) CAJA SOCIAL Cau No,24009362523",0,"-578393,49"
3,FONDO DE INVERSION COLETIVA INTERES,411495300,INTERESES TÍTULOS,0,-75208178272
3,FONDO DE INVERSION COLETIVA INTERES,411495382,"(FI) CORFICOLOMBIANA Cau No,2111618",0,"-558135173,8"
3,FONDO DE INVERSION COLETIVA INTERES,411495618,"(FI) CITIBANK Cau No,5060135012",0,-8348498
3,FONDO DE INVERSION COLETIVA INTERES,411495847,"(FI) FALABELLA Cau No, 156060093761",0,"-13730974,31"
3,FONDO DE INVERSION COLETIVA INTERES,412917010,FUTUROS DE MONEDAS,0,0
3,FONDO DE INVERSION COLETIVA INTERES,413515015,UT/PER REEXPRESIÓN OTROS ACTIVOS (DER CO,0,0
3,FONDO DE INVERSION COLETIVA INTERES,413535015,UT/PER REEXPRESIÓN OTROS PASIVOS (OBL VE,0,0
3,FONDO DE INVERSION COLETIVA INTERES,510440010,COMPDE TRANSFERENCIA EN OPER REPO,0,35104500
3,FONDO DE INVERSION COLETIVA INTERES,511325010,COMISION CUSTODIA FIJA,0,"331489385,1"
3,FONDO DE INVERSION COLETIVA INTERES,511512010,GASTOS BANCARIOS,0,"751981136,4"
3,FONDO DE INVERSION COLETIVA INTERES,511548010,"COMISION DE ADMINISTRACION R,F,",0,23721622272
3,FONDO DE INVERSION COLETIVA INTERES,511595010,COMISION BURSATILES,0,"1175874,7"
3,FONDO DE INVERSION COLETIVA INTERES,512505115,OTROS EMISORES NACIONALES,0,2673857375
3,FONDO DE INVERSION COLETIVA INTERES,512917010,PERDIDA FUTUROS DE MONEDAS,0,0
3,FONDO DE INVERSION COLETIVA INTERES,513095010,CALIFICADORA DE VALORES,0,"17036782,47"
3,FONDO DE INVERSION COLETIVA INTERES,513535010,DIFERENCIA EN CAMBIO,0,"367905040,4"
3,FONDO DE INVERSION COLETIVA INTERES,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"20844755,75"
3,FONDO DE INVERSION COLETIVA INTERES,514005011,IMPOVENTAS,0,"2287288,69"
3,FONDO DE INVERSION COLETIVA INTERES,519095004,MERCADO ELECTRONICO COLOMBIANO (MEC),0,"4619539,92"
3,FONDO DE INVERSION COLETIVA INTERES,519095999,OTROS,0,"1336,49"
3,FONDO DE INVERSION COLETIVA INTERES,590505020,UTILIDAD/PERDIDA PAGADA EN REDENCIONES,0,141638341545
3,FONDO DE INVERSION COLETIVA INTERES,810505115,OTROS EMISORES NACIONALES,2039855704100,1997426167677
3,FONDO DE INVERSION COLETIVA INTERES,821510010,EN OTROS INSTRUMENTOS FINANCIEROS,0,0
3,FONDO DE INVERSION COLETIVA INTERES,840505010,ACREEDORAS POR CONTRA,402932389025,703067120690
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505001,"(FA) Colpatria Cta No, 0062513018","2547615,38","2617174,69"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505012,"(FA) BANCO BBVA Cta Ah No, 895000111",82251,82251
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505194,"(FA) DAVIVIENDA Cta No,005070366652","139084246,9","11846796,66"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505385,"(FA) REPUBLICA Cta No,62255443","1,11","136329,33"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505492,"(FA) DAVIVIENDA Cta No,005070350797","18868841,44","153595900,2"
3,FONDO DE INVERSION COLETIVA INTERES,411495041,"(FI) BNP PARIBAS Cau No,0500100018800173",0,"-3036295,95"
3,FONDO DE INVERSION COLETIVA INTERES,411495052,"(FI) BANCO POPULAR Cta No, 500805563532",0,-1192166716
3,FONDO DE INVERSION COLETIVA INTERES,411495053,"(FI) BANCOLOMBIA Cta No, 69000008134",0,-1510179598
3,FONDO DE INVERSION COLETIVA INTERES,411495056,"(FI) AV VILLAS Cau No,065035206",0,-1020109
3,FONDO DE INVERSION COLETIVA INTERES,411495058,"(FI) BCO FALABELLA Cta No,159920000166",0,"-348566678,2"
3,FONDO DE INVERSION COLETIVA INTERES,411495060,"(FI) BANCO CITIBANK Cta No,5060135055",0,-260848640
3,FONDO DE INVERSION COLETIVA INTERES,411495071,"(FI) HELM BANK S,A, Cau No,007302011",0,"-432826,71"
3,FONDO DE INVERSION COLETIVA INTERES,411495090,(FI) JP MORGAN Cau 2600000083,0,"-960925543,6"
3,FONDO DE INVERSION COLETIVA INTERES,411495101,"(FI) GNB SUDAMERIS Cau No,90060000070",0,"-12223317,93"
3,FONDO DE INVERSION COLETIVA INTERES,411495151,"(FI) CORPBANCA Cta No,051006755",0,"-272358,28"
3,FONDO DE INVERSION COLETIVA INTERES,411495197,"(FI)BBVA Cta Cau No,895000586",0,-126606425
3,FONDO DE INVERSION COLETIVA INTERES,411495321,"(FI) BANCOLOMBIA Cau No,04882033479",0,-65956292
3,FONDO DE INVERSION COLETIVA INTERES,411495621,"(FI) BANCOOMEVA Cau No, 050301555601",0,"-89879,39"
3,FONDO DE INVERSION COLETIVA INTERES,411495631,"(FI) AGRARIO Cta No, 408203013514",0,"-35086,93"
3,FONDO DE INVERSION COLETIVA INTERES,411495887,"(FI) BANCO W  Cta Cau No,900064598200002",0,"-45875669,58"
3,FONDO DE INVERSION COLETIVA INTERES,411495888,"(FI) BANCO W  Cta Cau No,900064598200001",0,"-26541636,26"
3,FONDO DE INVERSION COLETIVA INTERES,412505105,TÍTULOS DE TESORERÍA -TES,0,-5797107768
3,FONDO DE INVERSION COLETIVA INTERES,412505115,OTROS EMISORES NACIONALES,0,-2598684900
3,FONDO DE INVERSION COLETIVA INTERES,412917020,UTILIDAD DERIVADOS DE MONEDA,0,-103830
3,FONDO DE INVERSION COLETIVA INTERES,413515010,DIFERENCIA EN CAMBIO,0,"-549688877,5"
3,FONDO DE INVERSION COLETIVA INTERES,413535010,REEXPRESION OTROS PASIVOS,0,0
3,FONDO DE INVERSION COLETIVA INTERES,419595030,OTROS,0,"-221922995,5"
3,FONDO DE INVERSION COLETIVA INTERES,510605115,OTROS EMISORES NACIONALES,0,4501579700
3,FONDO DE INVERSION COLETIVA INTERES,512505105,TÍTULOS DE TESORERÍA -TES,0,0
3,FONDO DE INVERSION COLETIVA INTERES,512905010,FORWARDS DE COMPRA DE MONEDAS PESO/DÓLAR,0,62289000
3,FONDO DE INVERSION COLETIVA INTERES,513015003,REVISORIA FISCAL,0,"12429441,91"
3,FONDO DE INVERSION COLETIVA INTERES,519095006,CUENTAS DE DEPOSITO (CUD),0,"2051655,7"
3,FONDO DE INVERSION COLETIVA INTERES,519095007,COMISION SAE CUSTODIO,0,"4543811,33"
3,FONDO DE INVERSION COLETIVA INTERES,590505010,CANCELACION DE INGRESOS RF,0,17908622517
3,FONDO DE INVERSION COLETIVA INTERES,590505015,CANCELACION DE INGRESOS RV,0,"3001,07"
3,FONDO DE INVERSION COLETIVA INTERES,810505105,TÍTULOS DE TESORERÍA -TES,229441490149,322924752000
3,FONDO DE INVERSION COLETIVA INTERES,821505010,EN TITULOS DE TESORERIA - TES,-402932389025,-703067120690
3,FONDO DE INVERSION COLETIVA INTERES,830505010,DEUDORAS POR CONTRA,-2269297194249,-2320350919677
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505003,"(FA) BANCOLOMBIA Cta No, 04882034297","5221475,26","16299782,23"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505005,"(FA) DAVIVIENDA Cta No,005069993078","3333367,19","3330674,06"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111510156,BCO BOGOTA MIAMI CTA: 90829,"18916897,8","23604093,8"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,122005010,"COMP DE TRANSF DE INV EN OP, SIM",0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,130210200,EMISORES EXTRANJEROS,17047558138,18435808518
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135115200,DERECHO DE COMPRA TITULOS,2244156046,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135115300,DERECHO DE COMPRA TITULOS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135120300,DERECHO DE VENTA TITULOS,2593240,2593240
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135135010,OBLIGACIÓN DE VENTA SOBRE DIVISAS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135140300,OBLIGACION DE COMPRA TITULOS,5646560,5646560
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135145200,OBLIGACION DE VENTA SOBRE TÍTULOS,"-462812518,4",0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135145300,OBLIGACION VENTA TITULOS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695004,"(LD) BCO DAVIVIENDA cta No,482800025215","774304,68","777030,67"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695010,"(FA) BCO OCCIDENTE Cta No, 219886793","391590,69","167026,66"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695012,"(AA) Davivienda Panam Ah Cta,10001015157","-1102,19","44316,21"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695034,"(FA) BOGOTA Cau No,049216492","471857,5","204487,21"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695130,"(FA) ALL FUNDS Cau No, 1110500576003","6921710,23","6238010,13"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695160,"(FA) OCCIDENTAL BANK Cau No, 509078","1350673,18","1309756,24"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695194,"(FA) DAVIVIENDA Cta Cau No,005070366652","60416,4","6544,36"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695494,"(FA) DAVIVIENDA Cau No, 005069994274","582,21","582,21"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161795020,OTROS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,162825010,EN GARANTIA,25224444,164443889
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,192595002,CUENTAS DE DEPOSITO (CUD),0,"11090,17"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,192595003,REVISORIA FISCAL,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,225015011,DERECHO COMPRA SOBRE TITULOS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,225020300,DERECHO VENTA TITULOS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,225045300,OBLIGACION VENTA TITULOS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,250105035,Revisoria Fiscal,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,250110015,COMISION DE ADMINISTRACION,"-1697482,3","-797288,18"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,250295037,CUENTAS DE DEPOSITO (CUD),0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,250295038,COMISION SAE CUSTODIO,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,250295050,OTROS PROVEEDORES,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,253105110,CUENTA COMPENSACION,"-380822292,8","-380822292,8"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,253105220,CUENTA DE COMPENSACION DIVISAS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-21505217306,-20222173386
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505006,"(FA) BCO BOGOTÁ Cta No,049335045","52627887,61","4403996,61"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505007,"(FA) BANCOLOMBIA Cta No,69000008135","234280671,5","43375908,49"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505008,"(FA) BANCO COLPATRIA Cta No,0072967710","112224409,1","8424710,7"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505010,"(FA) BCO OCCIDENTE Cta No, 219886793","611769570,7","126042624,3"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505033,"(FA) BOGOTA Cta No,049216492","69355284,5","21863055,5"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505035,"(FA) OCCIDENTE Cta No,288821390","27145426,13","25639225,73"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505106,"(FA) BANCOLOMBIA Cta No,17854125032","5807226,48","4141,74"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505159,CUSTODIO BANCO REPUBLICA,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111510001,(AA) Davivienda Panam Ah Cta:10001015157,21800607,"20223099,89"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111510130,ALL FUNDS CTA: 1110500576003,"5476470,1","3595804,92"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111510154,CITIBANK NEW YORK CTA: 27075100,2585916598,"50497242,59"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111510155,BANCOLOMBIA PANAMA CTA: 80100008440,"22205883,21","20367167,4"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111510160,OCCIDENTAL BANK BARBADOS CTA: 509078,"22519186,11","20623646,9"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111510999,OCCIDENTAL COLOMBIA CTA PUENTE,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,130205300,EMISORES  NACIONALES,-388079955,"169091707,9"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,130205300,EMISORES  NACIONALES,880278915,880278915
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135105010,DERECHO DE COMPRA SOBRE DIVISAS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135110010,DERECHO DE VENTA SOBRE DIVISAS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135120200,DERECHO DE VENTA SOBRE TÍTULOS,"464327748,8",0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135120300,DERECHO DE VENTA TITULOS,-2593240,-2593240
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135130010,OBLIGACIÓN DE COMPRA SOBRE DIVISAS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135140200,OBLIGACION DE COMPRA TITULOS,-2241207076,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135140300,OBLIGACION DE COMPRA TITULOS,-5646560,-5646560
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135305010,DERECHO DE MONEDAS,3050452000,1731248000
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,135305015,OBLIGACION MONEDAS,-3050452000,-1731248000
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695002,"(FA) BANCOLOMBIA Cta No,69000008135","61317,06","116711,33"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695005,"(FA) DAVIVIENDA Cta No, 482800035990","95214,27","95214,27"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695007,"(FA) BCO BOGOTÁ Cta No,049335045","343894,53","34494,93"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695008,"(FA) BANCO COLPATRIA Cta No,0072967710","724512,33","59596,27"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695015,GASTOS VARIOS DE ADMON,0,"-137838,4"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695018,"(FA) Colpatria Cta Cau No, 0062513018","27589,12","29253,41"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695036,"(FA) OCCIDENTE Cau No,288821390","406102,67","423520,8"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695045,CUENTA CORRIENTE,"3950107,77","85958310,12"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,352510010,PARTICIPACIONES POR IDENTIFICAR,"-231885,82","-233805,11"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,410355010,REND X COMPROMISOS DE TRANSF OP SIM,0,"-3255089,86"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,410805300,EMISORES NACIONALES,0,"-110244388,9"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495007,"(FA) BCO BOGOTÁ Cta No,049335045",0,"-1466709,4"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495008,"(FA) BANCO COLPATRIA Cta No,0072967710",0,"-2072094,55"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495010,"(FA) BCO OCCIDENTE Cta No, 219886793",0,"-9275109,72"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495012,"(AA) Davivienda Panam Ah Cta,10001015157",0,"-321206,67"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495036,"(FA) OCCIDENTE Cau No,288821390",0,"-2527748,19"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495130,"(FA) ALL FUNDS Cau No, 1110500576003",0,"-23574,8"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495492,"(FA) DAVIVIENDA Cta No,5070350797",0,"-1444714,55"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,412917010,FUTUROS DE MONEDAS,0,-91178000
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,412917020,UTILIDAD DERIVADOS DE MONEDA,0,"-208414020,6"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,413515010,REEXPRESION DE ACTIVOS,0,"-110295001,1"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,413535010,REEXPRESION OTROS PASIVOS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,419595999,OTROS,0,"-3,96"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,510805200,EMISORES EXTRANJEROS,0,1396444712
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,511325002,COMISION CUSTODIA VARIABLE,0,"8004571,05"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,511325010,COMISION CUSTODIA FIJA,0,"1149064,49"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,511595070,COMISIONES OP DEL EXTERIOR,0,"4877653,98"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,513015003,REVISORIA FISCAL,0,"13093593,08"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,513535010,REEXPRESION ACTIVOS,0,"116670200,6"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"63247,61"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,519095006,CUENTAS DE DEPOSITO (CUD),0,"2054812,75"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,590505015,CANCELACION DE INGRESOS RV,0,"20864928,29"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,821505010,EN TITULOS DE TESORERIA - TES,0,0
10,FIC DIVERSIFICADO MODERADO,111505004,"(DM) OCCIDENTE Cta No, 219885894",1769607608,"844860769,3"
10,FIC DIVERSIFICADO MODERADO,111505006,"(DM) BANCO COLPATRIA Cta No, 0072967712","53107350,39","55002435,44"
10,FIC DIVERSIFICADO MODERADO,111505147,"(FR) DAVIVIENDA Cta No, 005069993326",2001000,2382176
10,FIC DIVERSIFICADO MODERADO,111505193,"(BA) BCO BOGOTA Cta Ah No, 049280159",6238289,6510736
10,FIC DIVERSIFICADO MODERADO,111505196,"(EA) DAVIVIENDA Cta Cte, No 005069993052","89155543,4","49142077,73"
10,FIC DIVERSIFICADO MODERADO,111510130,ALL FUNDS CTA: 1160500576000,"13271922,61","3523444,3"
10,FIC DIVERSIFICADO MODERADO,111510666,"OCCIDENTAL CTA, TRANSITO COLOMBIA",0,0
10,FIC DIVERSIFICADO MODERADO,130115115,OTROS EMISORES NACIONALES,14671966750,8503222800
10,FIC DIVERSIFICADO MODERADO,130205300,EMISORES  NACIONALES,5000067239,5117515395
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695197,"(FA) BBVA Cau No, 895000610","31341,5","31341,5"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695255,"(FA) Bancol pan Cau No, 80100008440","18367,84","16557,6"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695491,"(FA) POPULAR Cau No,220063102297","36,57","36,57"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695492,"(FA) DAVIVIENDA Cau No,5070350797","18896,63","50333,43"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,161695999,PROVEEDORES,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,225040011,OBLIGACION DE COMPRA SOBRE TITULOS,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,250110010,COMISION CUSTODIA FIJA,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,250110033,COMISION CUSTODIO,-85000,-195000
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,250295034,MERCADO ELECTRONICO COLOMBIANO (MEC),0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,-3726,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,250305020,RTE FTE PROVEEDORES,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,253105003,CUENTA CORRIENTE IBA,0,0
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,253105110,CUENTA COMPENSACION,"364381621,5","304912239,9"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,253105135,CUMPLIMIENTO DERIVADOS,-20601000,-2323500
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,410805200,EMISORES EXTRANJEROS,0,-1331054101
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411405015,INGRESO POR OP REPO,0,"-2590772,81"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411415020,DIVIDENDOS,0,-3749830
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495002,"(FA) BANCOLOMBIA Cta No,69000008135",0,"-1397460,75"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495004,"(FA) BANCOLOMBIA Cau No,04882034297",0,"-179457,62"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495018,"(FA) Colpatria Cta No, 0062513018",0,"-97920,06"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495034,"(FA) BOGOTA Cau No,049216492",0,"-2240590,71"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495160,"(FA) OCCIDENTAL BANK Cau No, 509078",0,"-80573,78"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495194,"(FA) DAVIVIENDA Cta Cau No,005070366652",0,"-4942298,23"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495255,CAUS  BANCOLOMBIA PANAMA 80100008440 AHO,0,"-34986,12"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495999,OTROS,0,"-2,66"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,412510200,EMISORES EXTRANJEROS,0,"-465676075,7"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,413515015,UT/PER REEXPRESIÓN OTROS ACTIVOS (DER CO,0,-717600
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,413535015,UT/PER REEXPRESIÓN OTROS PASIVOS (OBL VE,0,-1210100
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,419595025,PENALIZACIONES,0,"-81314,93"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,511512010,GASTOS BANCARIOS,0,"5449128,97"
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,511548010,"COMISION DE ADMINISTRACION R,F,",0,"152643136,5"
